repository,file,n_semgrep,n_codeql,has_security_risk,sonar_ncloc,sonar_lines,sonar_functions,sonar_classes,sonar_statements,sonar_complexity,sonar_cognitive_complexity,sonar_duplicated_lines,sonar_duplicated_lines_density,sonar_duplicated_blocks,sonar_comment_lines,sonar_comment_lines_density,sonar_code_smells,sonar_sqale_index,sonar_sqale_debt_ratio,sonar_violations,sonar_blocker_violations,sonar_critical_violations,sonar_major_violations,sonar_minor_violations,wmc,dit,noc,cbo,rfc,lcom,lcom_star,num_methods,num_static_methods,num_fields,num_static_fields,tcc,lcc,num_classes,commits,distinct_authors,lines_added,lines_removed,churn,file_age_days,days_since_change
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/breakpoint/DebuggerBreakpointStateTableCellRenderer.java,0,0,0,26.0,49.0,3.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,18.0,27.0,518.0,998.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/DebuggerByteSource.java,0,0,0,91.0,129.0,6.0,1.0,34.0,15.0,8.0,0.0,0.0,0.0,7.0,7.1,1.0,20.0,0.7,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,130.0,2.0,132.0,480.0,173.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/help/help/topics/DebuggerConsolePlugin/DebuggerConsolePlugin.html,0,0,0,48.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,2.8,9.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/console/DebuggerConsolePlugin.java,0,0,0,112.0,177.0,17.0,2.0,26.0,21.0,3.0,0.0,0.0,0.0,11.0,8.9,2.0,10.0,0.3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,187.0,10.0,197.0,1432.0,426.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/screen/java/ghidra/app/plugin/core/debug/gui/console/DebuggerConsolePluginScreenShots.java,0,0,0,61.0,90.0,2.0,2.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,128.0,39.0,167.0,1065.0,793.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/console/DebuggerConsoleProvider.java,0,0,0,588.0,742.0,72.0,11.0,239.0,129.0,46.0,0.0,0.0,0.0,17.0,2.8,10.0,44.0,0.2,10.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,935.0,194.0,1129.0,1804.0,54.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/gui/console/DebuggerConsoleProviderTest.java,0,0,0,91.0,121.0,5.0,2.0,29.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.3,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,148.0,28.0,176.0,931.0,927.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger-api/src/main/java/ghidra/app/services/DebuggerConsoleService.java,0,0,0,19.0,139.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,29.0,6.0,35.0,148.0,850.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/help/help/topics/DebuggerControlPlugin/DebuggerControlPlugin.html,0,0,0,161.0,214.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,190.0,3.9,39.0,0.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/control/DebuggerControlPlugin.java,0,0,0,517.0,614.0,41.0,1.0,230.0,118.0,71.0,0.0,0.0,0.0,13.0,2.5,9.0,22.0,0.1,10.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1410.0,797.0,2207.0,1037.0,298.0
NationalSecurityAgency/ghidra,Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/gui/control/DebuggerControlPluginTest.java,0,0,0,454.0,604.0,25.0,1.0,277.0,47.0,0.0,0.0,0.0,0.0,16.0,3.4,7.0,51.0,0.4,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,245.0,258.0,503.0,781.0,174.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger-api/src/main/java/ghidra/app/services/DebuggerControlService.java,0,0,0,41.0,79.0,14.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,11.0,19.0,516.0,481.0
NationalSecurityAgency/ghidra,Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/service/control/DebuggerControlServiceGuestTest.java,0,0,0,32.0,55.0,4.0,1.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,36.0,38.0,0.0,549.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/control/DebuggerControlServicePlugin.java,0,0,0,178.0,225.0,22.0,5.0,53.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,88.0,226.0,314.0,749.0,481.0
NationalSecurityAgency/ghidra,Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/service/control/DebuggerControlServiceTest.java,0,0,0,462.0,592.0,26.0,1.0,306.0,36.0,3.0,133.0,22.5,8.0,29.0,5.9,10.0,55.0,0.4,10.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,131.0,84.0,215.0,196.0,352.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger-api/src/main/java/ghidra/debug/api/tracemgr/DebuggerCoordinates.java,0,0,0,710.0,854.0,65.0,1.0,373.0,209.0,156.0,0.0,0.0,0.0,37.0,5.0,17.0,78.0,0.4,17.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,360.0,283.0,643.0,886.0,111.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/help/help/topics/DebuggerCopyActionsPlugin/DebuggerCopyActionsPlugin.html,0,0,0,129.0,174.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,70.0,1.8,15.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/copying/DebuggerCopyActionsPlugin.java,0,0,0,114.0,151.0,7.0,1.0,36.0,14.0,6.0,0.0,0.0,0.0,4.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,187.0,48.0,235.0,1318.0,340.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/screen/java/ghidra/app/plugin/core/debug/gui/copying/DebuggerCopyActionsPluginScreenShots.java,0,0,0,117.0,157.0,3.0,1.0,52.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,193.0,37.0,230.0,1190.0,468.0
NationalSecurityAgency/ghidra,Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/gui/copying/DebuggerCopyActionsPluginTest.java,0,0,0,395.0,510.0,13.0,1.0,265.0,21.0,1.0,131.0,25.7,6.0,7.0,1.7,5.0,76.0,0.6,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,63.0,56.0,119.0,196.0,352.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/copying/DebuggerCopyIntoProgramDialog.java,0,0,0,739.0,875.0,73.0,6.0,360.0,154.0,68.0,18.0,2.1,1.0,7.0,0.9,13.0,106.0,0.5,13.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,977.0,103.0,1080.0,1620.0,38.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/copying/DebuggerCopyPlan.java,0,0,0,393.0,451.0,22.0,3.0,186.0,79.0,30.0,30.0,6.7,2.0,6.0,1.5,7.0,124.0,1.1,7.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,487.0,37.0,524.0,1603.0,55.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/gui/copying/DebuggerCopyPlanTest.java,0,0,0,607.0,741.0,17.0,2.0,423.0,17.0,0.0,191.0,25.8,10.0,5.0,0.8,7.0,96.0,0.5,8.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,112.0,114.0,226.0,953.0,33.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/help/help/topics/DebuggerDisassemblerPlugin/DebuggerDisassemblerPlugin.html,0,0,0,30.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,3.3,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/disassemble/DebuggerDisassemblerPlugin.java,0,0,0,180.0,279.0,13.0,1.0,81.0,32.0,19.0,0.0,0.0,0.0,45.0,20.0,4.0,4.0,0.1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,348.0,70.0,418.0,1395.0,55.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/disassemble/DebuggerDisassemblerPluginTestHelper.java,0,0,0,11.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,31.0,3.0,34.0,966.0,481.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/disassemble/DebuggerDisassemblyTest.java,0,0,0,577.0,815.0,31.0,1.0,352.0,70.0,2.0,0.0,0.0,0.0,41.0,6.6,7.0,72.0,0.4,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1110.0,296.0,1406.0,1098.0,352.0
NationalSecurityAgency/ghidra,Ghidra/Features/SystemEmulation/ghidra_scripts/DebuggerEmuExampleScript.java,0,0,0,125.0,214.0,1.0,1.0,55.0,5.0,4.0,0.0,0.0,0.0,41.0,24.7,4.0,13.0,0.3,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,22.0,25.0,47.0,1077.0,131.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/emulation/DebuggerEmulationIntegration.java,0,0,0,105.0,197.0,8.0,2.0,50.0,22.0,21.0,0.0,0.0,0.0,43.0,29.1,1.0,5.0,0.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,198.0,2.0,200.0,147.0,150.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger-api/src/main/java/ghidra/app/services/DebuggerEmulationService.java,0,0,0,68.0,323.0,21.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,134.0,66.3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,59.0,22.0,81.0,700.0,298.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/help/help/topics/DebuggerEmulationServicePlugin/DebuggerEmulationServicePlugin.html,0,0,0,52.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,3.2,11.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/emulation/DebuggerEmulationServicePlugin.java,0,0,0,823.0,976.0,63.0,11.0,347.0,131.0,91.0,0.0,0.0,0.0,34.0,4.0,17.0,64.0,0.3,18.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,1504.0,242.0,1746.0,1867.0,33.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/service/emulation/DebuggerEmulationServiceTest.java,0,0,0,810.0,1010.0,19.0,1.0,516.0,22.0,0.0,286.0,28.3,16.0,29.0,3.5,12.0,160.0,0.7,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,1150.0,141.0,1291.0,1750.0,33.0
NationalSecurityAgency/ghidra,Ghidra/Debug/ProposedUtils/src/main/java/ghidra/util/database/DebuggerFactoryAdapter.java,0,0,0,37.0,67.0,3.0,1.0,13.0,4.0,2.0,0.0,0.0,0.0,3.0,7.5,2.0,10.0,0.9,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,0.0,66.0,0.0,61.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/action/DebuggerGoToDialog.java,0,0,0,121.0,164.0,7.0,1.0,51.0,17.0,12.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,107.0,72.0,179.0,1059.0,662.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/action/DebuggerGoToTrait.java,0,0,0,93.0,142.0,9.0,2.0,40.0,15.0,6.0,0.0,0.0,0.0,12.0,11.4,1.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,180.0,39.0,219.0,1059.0,662.0
NationalSecurityAgency/ghidra,Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/gui/register/DebuggerGuestTraceRegistersProviderTest.java,0,0,0,48.0,77.0,6.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.0,0.0,76.0,0.0,956.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger-api/src/main/java/ghidra/debug/api/listing/DebuggerListing.java,0,0,0,10.0,62.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.0,0.0,61.0,0.0,20.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingActionContext.java,0,0,0,40.0,73.0,6.0,1.0,11.0,7.0,1.0,0.0,0.0,0.0,5.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,86.0,14.0,100.0,978.0,145.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/help/help/topics/DebuggerListingPlugin/DebuggerListingPlugin.html,0,0,0,176.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,140.0,2.7,29.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingPlugin.java,0,0,0,399.0,495.0,34.0,2.0,173.0,78.0,44.0,23.0,4.6,1.0,31.0,7.2,13.0,51.0,0.4,13.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,1288.0,297.0,1585.0,1986.0,20.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/screen/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingPluginScreenShots.java,0,0,0,102.0,140.0,4.0,1.0,33.0,4.0,0.0,46.0,32.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,377.0,63.0,440.0,1653.0,352.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingProvider.java,0,0,0,890.0,1105.0,80.0,9.0,411.0,201.0,129.0,78.0,7.1,4.0,57.0,6.0,13.0,44.0,0.2,13.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,7.0,3560.0,1251.0,4811.0,1986.0,20.0
NationalSecurityAgency/ghidra,Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingProviderTest.java,0,0,0,1206.0,1466.0,47.0,1.0,823.0,87.0,6.0,533.0,36.4,39.0,29.0,2.3,18.0,278.0,0.8,18.0,0.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,272.0,640.0,912.0,196.0,352.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingProviderTestAccess.java,0,0,0,7.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,25.0,0.0,802.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger-api/src/main/java/ghidra/app/services/DebuggerListingService.java,0,0,0,30.0,136.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,38.0,7.0,45.0,978.0,20.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/DebuggerLocationLabel.java,0,0,0,197.0,246.0,16.0,2.0,104.0,44.0,24.0,35.0,14.2,2.0,5.0,2.5,6.0,39.0,0.7,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,281.0,36.0,317.0,1253.0,468.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/breakpoint/DebuggerLogicalBreakpointsActionContext.java,0,0,0,19.0,41.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,81.0,8.0,89.0,1008.0,998.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger-api/src/main/java/ghidra/app/services/DebuggerLogicalBreakpointService.java,0,0,0,119.0,447.0,33.0,1.0,44.0,23.0,12.0,0.0,0.0,0.0,180.0,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,26.0,23.0,49.0,645.0,352.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/DebuggerLogicalBreakpointServicePlugin.java,0,0,0,1194.0,1428.0,121.0,15.0,616.0,304.0,213.0,0.0,0.0,0.0,65.0,5.2,24.0,169.0,0.5,24.0,0.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,3447.0,923.0,4370.0,1925.0,81.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/breakpoint/DebuggerMakeBreakpointsEffectiveActionContext.java,0,0,0,4.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,2.0,27.0,718.0,1133.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/gui/DebuggerManualTest.java,0,0,0,98.0,148.0,3.0,1.0,43.0,8.0,5.0,0.0,0.0,0.0,18.0,15.5,7.0,35.0,1.2,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,317.0,19.0,336.0,1449.0,557.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/memory/DebuggerMemoryBytesActionContext.java,0,0,0,15.0,35.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,34.0,0.0,1124.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/memory/DebuggerMemoryBytesPanel.java,0,0,0,18.0,43.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,45.0,3.0,48.0,1561.0,160.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger/src/main/help/help/topics/DebuggerMemoryBytesPlugin/DebuggerMemoryBytesPlugin.html,0,0,0,83.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,4.0,21.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
